"ensembl_gene_id","hgnc_symbol","percentage_gene_gc_content","gene_biotype","chromosome_name","gene_length"
"ENSG00000221340","RNU6ATAC18P",47.52,"snRNA","1",101
"ENSG00000221539","SNORD99",47.3,"snoRNA","1",74
"ENSG00000221662","MIR1290",39.74,"miRNA","1",78
"ENSG00000221808","MIR1256",42.02,"miRNA","1",119
"ENSG00000221978","CCNL2",51.38,"protein_coding","1",27107
"ENSG00000222623","RNU6-1100P",39.42,"snRNA","1",104
"ENSG00000222952","RNA5SP41",56.44,"rRNA_pseudogene","1",101
"ENSG00000223062","RNU6-1245P",45.28,"snRNA","1",106
"ENSG00000223181","RNU6-1199P",39.42,"snRNA","1",104
"ENSG00000223663","NDUFB4P8",48.77,"processed_pseudogene","1",367
"ENSG00000223764","LINC02593",61.68,"lncRNA","1",6171
"ENSG00000223823","LINC01342",65,"lncRNA","1",1620
"ENSG00000223972","DDX11L1",57.5,"transcribed_unprocessed_pseudogene","1",2289
"ENSG00000224129","DPPA2P2",44.15,"processed_pseudogene","1",897
"ENSG00000224183","SDHDP6",53.96,"processed_pseudogene","1",480
"ENSG00000224315","RPL7P7",41.96,"processed_pseudogene","1",703
"ENSG00000224321","RPL12P14",50.82,"processed_pseudogene","1",490
"ENSG00000224338","MTCYBP45",43.01,"processed_pseudogene","1",565
"ENSG00000224459","SLC25A34-AS1",57.99,"lncRNA","1",639
"ENSG00000224870","MRPL20-AS1",59.4,"lncRNA","1",13773
"ENSG00000224966","TBC1D3P6",62.2,"unprocessed_pseudogene","1",962
"ENSG00000225077","LINC00337",56.81,"lncRNA","1",4379
"ENSG00000225126","CAMTA1-AS1",48.15,"lncRNA","1",361
"ENSG00000225158","HSPE1P24",42.86,"processed_pseudogene","1",238
"ENSG00000225159","NPM1P39",41.41,"processed_pseudogene","1",867
"ENSG00000225196","RPL10P17",52.22,"processed_pseudogene","1",316
"ENSG00000225285","LINC01770",66.84,"lncRNA","1",2012
"ENSG00000225294","OSTCP2",42.12,"processed_pseudogene","1",444
"ENSG00000225602","MTOR-AS1",45.39,"lncRNA","1",763
"ENSG00000225630","MTND2P28",43.1,"unprocessed_pseudogene","1",1044
"ENSG00000225880","LINC00115",52.7,"lncRNA","1",1317
"ENSG00000225891","DHDDS-AS1",46.49,"lncRNA","1",1496
"ENSG00000225972","MTND1P23",44.35,"unprocessed_pseudogene","1",372
"ENSG00000225986","UBXN10-AS1",56.61,"lncRNA","1",510
"ENSG00000225990","SNRPEP7",40.91,"processed_pseudogene","1",220
"ENSG00000226029","LINC01772",46.15,"lncRNA","1",3245
"ENSG00000226374","LINC01345",55.23,"lncRNA","1",3642
"ENSG00000226457","RPL22P3",41.47,"processed_pseudogene","1",381
"ENSG00000226662","CHMP1AP1",56.19,"processed_pseudogene","1",662
"ENSG00000227001","NBPF2P",44.45,"unprocessed_pseudogene","1",661
"ENSG00000227232","WASH7P",54.43,"unprocessed_pseudogene","1",1351
"ENSG00000227372","TP73-AS1",54.46,"transcribed_unitary_pseudogene","1",63138
"ENSG00000227634","LINC01714",49.78,"lncRNA","1",1519
"ENSG00000227684","CROCCP4",47.24,"transcribed_unprocessed_pseudogene","1",1071
"ENSG00000227751","RCC2-AS1",50.4,"lncRNA","1",311
"ENSG00000227868","TEX46",45.89,"protein_coding","1",1500
"ENSG00000227875","RPL23AP89",49.02,"processed_pseudogene","1",255
"ENSG00000228105","LINC01757",44.27,"lncRNA","1",1101
"ENSG00000228338","LINC01784",47.68,"lncRNA","1",378
"ENSG00000228397","LINC01635",54.4,"lncRNA","1",4725
"ENSG00000228526","MIR34AHG",51.09,"lncRNA","1",10841
"ENSG00000228589","SPCS2P4",45.96,"processed_pseudogene","1",681
"ENSG00000228594","FNDC10",70.72,"protein_coding","1",2124
"ENSG00000228750","LINC01672",48.21,"lncRNA","1",3369
"ENSG00000228794","LINC01128",46.54,"lncRNA","1",43833
"ENSG00000229106","BTBD6P1",58.25,"processed_pseudogene","1",1267
"ENSG00000229280","EEF1DP6",56.99,"processed_pseudogene","1",372
"ENSG00000229344","MTCO2P12",45.31,"unprocessed_pseudogene","1",682
"ENSG00000229376","CICP3",61.45,"processed_pseudogene","1",2455
"ENSG00000229388","LINC01715",47.96,"lncRNA","1",1312
"ENSG00000229484","LINC02766",59.54,"lncRNA","1",438
"ENSG00000229571","PRAMEF25",47.51,"protein_coding","1",1918
"ENSG00000229716","RPL23AP19",47.15,"processed_pseudogene","1",369
"ENSG00000229786","SNRPFP2",43.43,"processed_pseudogene","1",251
"ENSG00000229978","PRAMEF36P",50.61,"transcribed_unprocessed_pseudogene","1",2119
"ENSG00000230023","LINC02800",50.44,"lncRNA","1",1849
"ENSG00000230035","IGSF21-AS1",50.06,"lncRNA","1",430
"ENSG00000230068","CDC42-IT1",41.02,"lncRNA","1",692
"ENSG00000230228","H3P1",48.64,"processed_pseudogene","1",368
"ENSG00000230337","EXOSC10-AS1",52.8,"lncRNA","1",927
"ENSG00000230368","FAM41C",48.14,"lncRNA","1",2757
"ENSG00000230415","LINC01786",50.06,"lncRNA","1",657
"ENSG00000230424","EMC1-AS1",45.83,"lncRNA","1",507
"ENSG00000230679","ENO1-AS1",59.53,"lncRNA","1",456
"ENSG00000230703","MYOM3-AS1",50.01,"lncRNA","1",461
"ENSG00000230833","RPEP3",46.01,"processed_pseudogene","1",676
"ENSG00000231103","PRAMEF30P",50.32,"unprocessed_pseudogene","1",1417
"ENSG00000231105","ECE1-AS1",51.31,"lncRNA","1",4127
"ENSG00000231219","PRAMEF32P",49.07,"unprocessed_pseudogene","1",1068
"ENSG00000231468","PRDX3P2",48.79,"processed_pseudogene","1",611
"ENSG00000231510","LINC02782",41,"lncRNA","1",449
"ENSG00000231789","PIK3CD-AS2",49.65,"lncRNA","1",939
"ENSG00000232298","GRHL3-AS1",46.73,"lncRNA","1",856
"ENSG00000232423","PRAMEF6",47.55,"protein_coding","1",1784
"ENSG00000232596","LINC01646",44.37,"lncRNA","1",5526
"ENSG00000232912","RERE-AS1",44.97,"lncRNA","1",1647
"ENSG00000233072","RPS15AP6",41.3,"processed_pseudogene","1",385
"ENSG00000233304","LINC01346",51.6,"lncRNA","1",5270
"ENSG00000233421","LINC01783",59.2,"lncRNA","1",2376
"ENSG00000233431","LINC02596",58.59,"lncRNA","1",821
"ENSG00000233485","FHAD1-AS1",48.02,"lncRNA","1",3105
"ENSG00000233623","PGAM1P11",54.6,"processed_pseudogene","1",680
"ENSG00000233653","CICP7",61.69,"processed_pseudogene","1",2477
"ENSG00000233750","CICP27",59.71,"processed_pseudogene","1",3812
"ENSG00000233929","MT1XP1",60.75,"processed_pseudogene","1",186
"ENSG00000233954","UQCRHL",46.93,"protein_coding","1",2180
"ENSG00000233975","LINC02574",49.06,"lncRNA","1",441
"ENSG00000234064","PRAMEF29P",49.04,"unprocessed_pseudogene","1",1139
"ENSG00000234166","ARHGEF19-AS1",49.4,"lncRNA","1",439
"ENSG00000234397","PPIAP34",47.36,"processed_pseudogene","1",492
"ENSG00000234546","LNCTAM34A",51.64,"lncRNA","1",3470
"ENSG00000234593","KAZN-AS1",42.04,"lncRNA","1",5247
"ENSG00000234619","RPL7P11",41.49,"processed_pseudogene","1",658
"ENSG00000234711","TUBB8P11",55.39,"unprocessed_pseudogene","1",1058
"ENSG00000235054","LINC01777",43.57,"lncRNA","1",7523
"ENSG00000235084","CHCHD2P6",61.3,"processed_pseudogene","1",447
"ENSG00000235098","ANKRD65",66.51,"protein_coding","1",7118
"ENSG00000235112","HSPE1P27",46.29,"processed_pseudogene","1",296
"ENSG00000235169","SMIM1",64.96,"protein_coding","1",1526
"ENSG00000235282","DYNLL1P3",44.74,"processed_pseudogene","1",266
"ENSG00000235643","LINC01647",52.09,"lncRNA","1",1351
"ENSG00000235829","TBCAP2",41.03,"processed_pseudogene","1",326
"ENSG00000236155","ZPLD2P",48.5,"transcribed_unprocessed_pseudogene","1",4046
"ENSG00000236179","PRAMEF35P",51.9,"unprocessed_pseudogene","1",891
"ENSG00000236216","PPP1R11P1",57.98,"processed_pseudogene","1",376
"ENSG00000236423","LINC01134",56.61,"lncRNA","1",6099
"ENSG00000236500","CD24P1",48.89,"processed_pseudogene","1",225
"ENSG00000236648","LINC02810",51,"lncRNA","1",2796
"ENSG00000236679","RPL23AP24",50.39,"processed_pseudogene","1",385
"ENSG00000236698","EIF1AXP1",38.62,"processed_pseudogene","1",435
"ENSG00000236810","ELOA-AS1",46.3,"lncRNA","1",4912
"ENSG00000236963","LINC01141",48.5,"lncRNA","1",6837
"ENSG00000237058","MMEL1-AS1",59.71,"lncRNA","1",373
"ENSG00000237200","ZBTB40-IT1",44.07,"lncRNA","1",273
"ENSG00000237276","ANO7L1",54.07,"transcribed_unprocessed_pseudogene","1",2262
"ENSG00000237330","RNF223",65.48,"protein_coding","1",1900
"ENSG00000237402","CAMTA1-IT1",52.45,"lncRNA","1",365
"ENSG00000237436","CAMTA1-DT",59.77,"lncRNA","1",415
"ENSG00000237491","LINC01409",40.44,"lncRNA","1",22609
"ENSG00000237613","FAM138A",50.26,"lncRNA","1",1777
"ENSG00000237700","PRAMEF33",47.9,"protein_coding","1",1518
"ENSG00000237728","CAMTA1-AS2",53.05,"lncRNA","1",824
"ENSG00000237973","MTCO1P12",45.76,"unprocessed_pseudogene","1",1543
"ENSG00000238164","TNFRSF14-AS1",62.87,"lncRNA","1",10281
"ENSG00000238173","RPL39P6",40.67,"processed_pseudogene","1",150
"ENSG00000238199","UBE2V2P3",43.75,"processed_pseudogene","1",437
"ENSG00000238249","HMGN2P17",48.05,"processed_pseudogene","1",743
"ENSG00000238482","RNU6-1208P",37.38,"snRNA","1",107
"ENSG00000238705","MIR1976",61.54,"miRNA","1",52
"ENSG00000239149","SNORA59A",53.95,"snoRNA","1",152
"ENSG00000239810","PRAMEF11",48.02,"protein_coding","1",1845
"ENSG00000240361","OR4G11P",34.27,"transcribed_unprocessed_pseudogene","1",2353
"ENSG00000240409","MTATP8P1",38.16,"unprocessed_pseudogene","1",207
"ENSG00000240490","RN7SL277P",55.56,"misc_RNA","1",288
"ENSG00000240750","RN7SL559P",55.22,"misc_RNA","1",297
"ENSG00000241188","RN7SL165P",50.17,"misc_RNA","1",291
"ENSG00000241547","ACTG1P20",55.56,"processed_pseudogene","1",468
"ENSG00000241563","CORT",47.16,"protein_coding","1",1130
"ENSG00000242125","SNHG3",46.41,"lncRNA","1",5000
"ENSG00000242485","MRPL20",53.02,"protein_coding","1",4315
"ENSG00000242688","RN7SL304P",54.49,"misc_RNA","1",301
"ENSG00000243073","PRAMEF4",48.2,"protein_coding","1",1840
"ENSG00000243267","RN7SL614P",58.57,"misc_RNA","1",280
"ENSG00000243485","MIR1302-2HG",48.84,"lncRNA","1",1247
"ENSG00000243539","RN7SL649P",54.18,"misc_RNA","1",275
"ENSG00000243905","RN7SL679P",54.61,"misc_RNA","1",304
"ENSG00000244038","DDOST",50.61,"protein_coding","1",4670
"ENSG00000248333","CDK11B",51.91,"protein_coding","1",6945
"ENSG00000248527","MTATP6P1",43.91,"unprocessed_pseudogene","1",681
"ENSG00000249087","ZNF436-AS1",51.57,"lncRNA","1",5610
"ENSG00000250894","PRAMEF31P",50.61,"unprocessed_pseudogene","1",1371
"ENSG00000251503","CENPS-CORT",47.92,"protein_coding","1",4002
"ENSG00000251866","SCARNA21B",60.71,"scaRNA","1",140
"ENSG00000251914","RNU7-200P",35.48,"snRNA","1",62
"ENSG00000251977","RNU6-991P",46.73,"snRNA","1",107
"ENSG00000252151","RNU6-1265P",44.66,"snRNA","1",103
"ENSG00000252417","RNU7-179P",52.94,"snRNA","1",68
"ENSG00000252429","RNU7-29P",34.38,"snRNA","1",64
"ENSG00000252578","RNU6-135P",42.57,"snRNA","1",101
"ENSG00000252947","SCARNA1",40.36,"scaRNA","1",166
"ENSG00000252956","RNA5SP40",53.64,"rRNA_pseudogene","1",110
"ENSG00000253005","RNU6-176P",38.1,"snRNA","1",105
"ENSG00000253022","RNU6-731P",37.84,"snRNA","1",111
"ENSG00000253086","RNU6-537P",34.95,"snRNA","1",103
"ENSG00000253304","TMEM200B",64.51,"protein_coding","1",5021
"ENSG00000253368","TRNP1",55.83,"protein_coding","1",2536
"ENSG00000261326","LINC01355",36.95,"lncRNA","1",23658
"ENSG00000261781","LINC01654",49.52,"lncRNA","1",2471
"ENSG00000263676","MIR4632",70.49,"miRNA","1",61
"ENSG00000263793","MIR3115",41.18,"miRNA","1",68
"ENSG00000263811","MIR3675",41.1,"miRNA","1",73
"ENSG00000264014","MIR4253",64.71,"miRNA","1",68
"ENSG00000264101","MIR4689",62.86,"miRNA","1",70
"ENSG00000264293","RN7SL657P",54.61,"misc_RNA","1",293
"ENSG00000264371","MIR4425",44.05,"miRNA","1",84
"ENSG00000264443","NCMAP-DT",44.64,"lncRNA","1",1445
"ENSG00000264501","RN7SL731P",52.9,"misc_RNA","1",293
"ENSG00000264926","MIR378F",52.56,"miRNA","1",78
"ENSG00000265141","RN7SL451P",54.85,"misc_RNA","1",299
"ENSG00000265392","MIR4252",65.08,"miRNA","1",63
"ENSG00000265422","MIR4684",52.44,"miRNA","1",82
"ENSG00000265521","MIR5697",38.46,"miRNA","1",78
"ENSG00000265606","MIR4695",70.27,"miRNA","1",74
"ENSG00000266075","RN7SL574P",58.59,"misc_RNA","1",297
"ENSG00000266564","MIR4418",53.23,"miRNA","1",62
"ENSG00000266634","MIR3972",60.92,"miRNA","1",87
"ENSG00000268020","OR4G4P",37.74,"unprocessed_pseudogene","1",840
"ENSG00000268663","WBP1LP6",51.18,"processed_pseudogene","1",424
"ENSG00000268869","ESPNP",59.07,"transcribed_unprocessed_pseudogene","1",5248
"ENSG00000269732","WBP1LP7",50.96,"processed_pseudogene","1",363
"ENSG00000270136","MICOS10-NBL1",47.16,"protein_coding","1",1471
"ENSG00000270601","PRAMEF5",47.59,"protein_coding","1",1720
"ENSG00000271264","MZT1P1",44.15,"processed_pseudogene","1",246
"ENSG00000273544","SNORA44",50.76,"snoRNA","1",132
"ENSG00000273610","RN7SL386P",56.23,"misc_RNA","1",297
"ENSG00000273874","MIR6859-2",61.76,"miRNA","1",68
"ENSG00000274178","PRAMEF28P",50.11,"unprocessed_pseudogene","1",1450
"ENSG00000274258","MIR6728",60.67,"miRNA","1",89
"ENSG00000274266","SNORA73A",56.31,"snoRNA","1",206
"ENSG00000274764","PRAMEF27",48.08,"protein_coding","1",1863
"ENSG00000274978","RNU11",51.49,"snRNA","1",134
"ENSG00000275774","HNRNPCL2",46.09,"protein_coding","1",1156
"ENSG00000276747","PADI6",52.07,"protein_coding","1",2396
"ENSG00000276830","MIR6730",61.19,"miRNA","1",67
"ENSG00000276835","MIR6127",55.05,"miRNA","1",109
"ENSG00000276869","MIR6729",75.38,"miRNA","1",65
"ENSG00000277058","HNRNPCL3",47.02,"protein_coding","1",1148
"ENSG00000277234","RNU1-5P",53.47,"snRNA","1",144
"ENSG00000277344","RNU1-6P",52.08,"snRNA","1",144
"ENSG00000277862","PRAMEF34P",50.59,"unprocessed_pseudogene","1",1447
"ENSG00000278034","MIR6731",59.72,"miRNA","1",72
"ENSG00000278073","MIR6726",70.49,"miRNA","1",61
"ENSG00000278124","RN7SL186P",55.89,"misc_RNA","1",297
"ENSG00000278267","MIR6859-1",61.76,"miRNA","1",68
"ENSG00000278274","SNORA61",45.38,"snoRNA","1",130
"ENSG00000279169","PRAMEF13",46.73,"protein_coding","1",3494
"ENSG00000279457","WASH9P",56.54,"unprocessed_pseudogene","1",1397
"ENSG00000279804","PRAMEF18",49.74,"protein_coding","1",2067
"ENSG00000280267","PRAMEF26",48.32,"protein_coding","1",1863
"ENSG00000282872","C1orf232",56.1,"protein_coding","1",859
"ENSG00000283572","MIR4251",50.82,"miRNA","1",61
"ENSG00000283611","TMEM274P",45.14,"unitary_pseudogene","1",444
"ENSG00000283712","MIR6727",72.31,"miRNA","1",65
"ENSG00000283789","MIR7846",75,"miRNA","1",96
"ENSG00000283938","MIR3917",70.97,"miRNA","1",93
"ENSG00000284005","MIR6084",77.27,"miRNA","1",110
"ENSG00000284332","MIR1302-2",31.16,"miRNA","1",138
"ENSG00000284357","MIR34A",50.91,"miRNA","1",110
"ENSG00000284372","MIR6808",69.49,"miRNA","1",59
"ENSG00000284662","OR4F16",45.73,"protein_coding","1",995
"ENSG00000284668","LINC02780",52.11,"lncRNA","1",2224
"ENSG00000284674","LINC02781",49.79,"lncRNA","1",1580
"ENSG00000284693","LINC02606",48.76,"lncRNA","1",3763
"ENSG00000284733","OR4F29",45.73,"protein_coding","1",995
"ENSG00000285752","CDC42-AS1",47.3,"lncRNA","1",2574
"ENSG00000285823","LINC02793",52.42,"lncRNA","1",1621
"ENSG00000286061","RCAN3AS",43.28,"lncRNA","1",2053
"ENSG00000004455","AK2",46.32,"protein_coding","1",27312
"ENSG00000006555","TTC22",52.34,"protein_coding","1",8480
"ENSG00000010803","SCMH1",39.5,"protein_coding","1",9040
"ENSG00000020129","NCDN",57.71,"protein_coding","1",8404
"ENSG00000021852","C8B",42.82,"protein_coding","1",4168
"ENSG00000024526","DEPDC1",34.94,"protein_coding","1",9620
"ENSG00000025800","KPNA6",44.21,"protein_coding","1",11698
"ENSG00000033122","LRRC7",35.36,"protein_coding","1",22234
"ENSG00000043514","TRIT1",42.31,"protein_coding","1",18532
"ENSG00000044012","GUCA2B",59.98,"protein_coding","1",604
"ENSG00000049089","COL9A2",57.43,"protein_coding","1",8725
"ENSG00000050628","PTGER3",38.05,"protein_coding","1",13954
"ENSG00000054116","TRAPPC3",49.8,"protein_coding","1",7607
"ENSG00000054118","THRAP3",43.71,"protein_coding","1",6546
"ENSG00000058799","YIPF1",43.43,"protein_coding","1",4323
"ENSG00000058804","NDC1",40.2,"protein_coding","1",5337
"ENSG00000060656","PTPRU",51.58,"protein_coding","1",14009
"ENSG00000060688","SNRNP40",42.02,"protein_coding","1",6924
"ENSG00000065978","YBX1",40.63,"protein_coding","1",4789
"ENSG00000066056","TIE1",54.59,"protein_coding","1",10966
"ENSG00000066135","KDM4A",46.76,"protein_coding","1",6485
"ENSG00000066136","NFYC",42.65,"protein_coding","1",16477
"ENSG00000066185","ZMYND12",42.82,"protein_coding","1",3863
"ENSG00000066322","ELOVL1",58.76,"protein_coding","1",8275
"ENSG00000066557","LRRC40",35.12,"protein_coding","1",2843
"ENSG00000070759","TESK2",42.23,"protein_coding","1",6632
"ENSG00000070785","EIF2B3",42.55,"protein_coding","1",5814
"ENSG00000078618","NRDC",39.35,"protein_coding","1",13465
"ENSG00000079277","MKNK1",48.24,"protein_coding","1",20624
"ENSG00000079739","PGM1",42.35,"protein_coding","1",6800
"ENSG00000081870","HSPB11",40.17,"protein_coding","1",4054
"ENSG00000081985","IL12RB2",41.68,"protein_coding","1",8393
"ENSG00000084070","SMAP2",41.95,"protein_coding","1",6697
"ENSG00000084072","PPIE",45.04,"protein_coding","1",14851
"ENSG00000084073","ZMPSTE24",40.7,"protein_coding","1",4273
"ENSG00000084623","EIF3I",50.5,"protein_coding","1",3542
"ENSG00000084628","NKAIN1",50.64,"protein_coding","1",4530
"ENSG00000084636","COL16A1",56,"protein_coding","1",14353
"ENSG00000084652","TXLNA",50.29,"protein_coding","1",5315
"ENSG00000085831","TTC39A",51.4,"protein_coding","1",13287
"ENSG00000085832","EPS15",38.04,"protein_coding","1",9811
"ENSG00000085840","ORC1",44.74,"protein_coding","1",3905
"ENSG00000085998","POMGNT1",49.39,"protein_coding","1",12959
"ENSG00000085999","RAD54L",46.88,"protein_coding","1",12068
"ENSG00000086015","MAST2",41.32,"protein_coding","1",12826
"ENSG00000088035","ALG6",37.94,"protein_coding","1",10461
"ENSG00000090621","PABPC4",47.27,"protein_coding","1",19199
"ENSG00000092847","AGO1",44.84,"protein_coding","1",18227
"ENSG00000092850","TEKT2",58.32,"protein_coding","1",3503
"ENSG00000092853","CLSPN",42.79,"protein_coding","1",10970
"ENSG00000116133","DHCR24",47.67,"protein_coding","1",22518
"ENSG00000116157","GPX7",49.68,"protein_coding","1",2102
"ENSG00000116171","SCP2",40,"protein_coding","1",19282
"ENSG00000116205","TCEANC2",42.31,"protein_coding","1",17538
"ENSG00000116209","TMEM59",38.88,"protein_coding","1",12716
"ENSG00000116212","LRRC42",43.07,"protein_coding","1",3228
"ENSG00000116221","MRPL37",48.9,"protein_coding","1",4470
"ENSG00000116353","MECR",48.2,"protein_coding","1",10991
"ENSG00000116478","HDAC1",46.79,"protein_coding","1",8409
"ENSG00000116497","S100PBP",41.44,"protein_coding","1",16107
"ENSG00000116514","RNF19B",44.34,"protein_coding","1",4150
"ENSG00000116525","TRIM62",51.85,"protein_coding","1",6098
"ENSG00000116544","DLGAP3",48.62,"protein_coding","1",5419
"ENSG00000116560","SFPQ",41.82,"protein_coding","1",10162
"ENSG00000116641","DOCK7",36.07,"protein_coding","1",39213
"ENSG00000116652","DLEU2L",35.86,"lncRNA","1",3555
"ENSG00000116675","DNAJC6",40.01,"protein_coding","1",11806
"ENSG00000116678","LEPR",37.78,"protein_coding","1",15881
"ENSG00000116704","SLC35D1",37.86,"protein_coding","1",6193
"ENSG00000116717","GADD45A",52.65,"protein_coding","1",4882
"ENSG00000116729","WLS",41.57,"protein_coding","1",9834
"ENSG00000116745","RPE65",38.81,"protein_coding","1",2605
"ENSG00000116754","SRSF11",37.01,"protein_coding","1",20146
"ENSG00000116761","CTH",39.51,"protein_coding","1",4131
"ENSG00000116819","TFAP2E",52.56,"protein_coding","1",3624
"ENSG00000116863","ADPRHL2",55.11,"protein_coding","1",1651
"ENSG00000116871","MAP7D1",54.66,"protein_coding","1",12057
"ENSG00000116885","OSCP1",45.44,"protein_coding","1",6528
"ENSG00000116898","MRPS15",49.26,"protein_coding","1",5033
"ENSG00000116922","C1orf109",48.39,"protein_coding","1",13120
"ENSG00000116954","RRAGC",41.36,"protein_coding","1",6486
"ENSG00000116981","NT5C1A",52.18,"protein_coding","1",1107
"ENSG00000116983","HPCAL4",52.5,"protein_coding","1",4886
"ENSG00000116985","BMP8B",55.56,"protein_coding","1",4826
"ENSG00000116990","MYCL",53.68,"protein_coding","1",9148
"ENSG00000117000","RLF",39.69,"protein_coding","1",6232
"ENSG00000117010","ZNF684",40.31,"protein_coding","1",7682
"ENSG00000117013","KCNQ4",55.51,"protein_coding","1",9222
"ENSG00000117016","RIMS3",51.4,"protein_coding","1",7922
"ENSG00000117385","P3H1",50.04,"protein_coding","1",16379
"ENSG00000117394","SLC2A1",52.73,"protein_coding","1",8791
"ENSG00000117395","EBNA1BP2",44.38,"protein_coding","1",6793
"ENSG00000117399","CDC20",52.17,"protein_coding","1",3210
"ENSG00000117400","MPL",48.16,"protein_coding","1",6167
"ENSG00000117407","ARTN",63.76,"protein_coding","1",6292
